participant_id	session	task	bids_meta.modality	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	provenance.md5sum	provenance.settings.testing	provenance.software	provenance.version	provenance.warnings.large_rot_frame	provenance.warnings.small_air_mask	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-7019	post	anat-wholebrain	T1w	0.8456	1.5855	0.6781	10960.6621	4.1866	4.1616	4.2229	4.1753	0.2410	0.3765	0.3825	1.2733	0.4285	464b12419b7e8164dfd8f7b089c5fb37	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0127	17.4136	10.5149	12.5828	176	224	256	3.3135	9.7334	11.1323	20.3499	44.9230	99.5333	87.5889	118.3104	1	1	1	14.5644	5.5378	8.2314	3.7352	2208868	0	29.9695	11.6109	49.0346	72.4162	410.5462	379.7319	77616	296.4458	614.7410	114.5993	-0.3088	87.8225	851.5566	841.3503	11685	726.4465	1010.4217	86.4355	1.0385	46.3980	1003.4844	1000.0717	256557	930.3379	1089.3378	49.1437	0.2312	0.4665	0.5535	0.6052
sub-7021	pre	anat-wholebrain	T1w	0.6088	2.2044	0.6063	26043.9551	4.1240	4.1162	4.1249	4.1309	0.2080	0.4095	0.3825	1.1774	0.2855	d5c5b519807446895463a9c5650f6e96	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0049	0.0274	23.4641	12.2943	15.6108	176	224	256	4.0129	12.6916	15.2467	29.0356	35.7356	82.2136	72.1051	98.3660	1	1	1	18.0701	6.6604	4.0907	4.5093	2237300	0	13.4680	5.1243	3.9525	59.4651	390.9962	363.3036	42604	295.7366	585.3759	90.5322	-0.2845	68.1423	839.9040	835.8204	23709	736.8086	953.0942	65.8549	0.7222	31.8329	1002.1332	1000.0329	214636	949.5357	1062.3520	34.4416	0.2438	0.4906	0.5442	0.5699
sub-7021	post	anat-wholebrain	T1w	0.6444	2.0739	0.6116	23293.0645	4.1860	4.1833	4.1585	4.2164	0.2129	0.4082	0.3789	1.0632	0.2780	609ea0b8fd3fe2de32a5e3ce0b3c83d4	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0051	0.0204	23.2338	12.3587	15.7492	176	224	256	3.7924	12.3357	14.9061	28.5904	34.0666	77.8397	68.1641	92.5861	1	1	1	15.0587	7.0761	4.4834	4.7728	2166132	0	14.3094	5.4448	2.0017	64.4820	398.6253	367.9545	46804	296.2321	611.2987	97.0227	-0.3143	70.9666	843.9955	840.7490	26097	736.4610	961.1842	68.1547	1.1243	31.6700	1002.2900	1000.0251	216065	949.3320	1063.3731	34.9776	0.2429	0.4896	0.5452	0.5298
sub-7022	pre	anat-wholebrain	T1w	0.7890	1.7308	0.6938	7436.0801	4.1046	4.0085	4.2366	4.0686	0.2600	0.3660	0.3741	1.3364	0.3588	95d30313caf5c56b99aa00f100f0e7a5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0081	17.3494	11.3341	13.5981	176	224	256	4.1742	11.2930	12.3432	21.5625	36.9240	86.0824	74.8987	101.6897	1	1	1	72.5917	6.4428	7.9507	4.3456	1905148	0	25.8687	9.7099	2.2223	57.3379	389.1208	363.1228	88534	295.1852	577.5167	86.9914	-0.1548	75.9672	850.0131	846.5613	14172	731.3784	977.9357	74.9608	0.6737	45.1367	1003.2100	1000.0490	220899	933.5044	1083.5632	46.3790	0.2186	0.4480	0.5293	0.5466
sub-7022	post	anat-wholebrain	T1w	0.9967	1.3625	0.6670	12623.5254	4.1652	4.0158	4.3704	4.1094	0.2526	0.3722	0.3752	1.2363	0.3324	255cb3028b8a34f364513adaab419825	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0338	0.0022	17.7486	11.2406	13.5818	176	224	256	4.1867	9.7152	11.5683	20.8030	46.6351	109.2038	94.1654	126.6573	1	1	1	42.3912	5.1727	4.4445	3.4889	2225417	0	14.0867	6.5120	2.3799	56.0957	395.8113	368.2142	82516	303.2843	588.9543	87.9486	-0.3929	93.0980	872.6392	862.2344	17596	741.4520	1028.0312	88.7481	0.8182	44.2527	1004.8056	1000.0414	222340	934.5727	1092.0723	48.0720	0.2212	0.4542	0.5305	0.5468
sub-7023	pre	anat-wholebrain	T1w	0.7970	1.6953	0.6948	6171.5347	4.1950	4.1693	4.2999	4.1159	0.2724	0.3628	0.3648	1.5146	0.4326	ded193b5f61a7f92964a87d1cb96661f	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0141	17.0283	11.4401	13.7940	176	224	256	4.2030	10.5702	11.8454	20.7631	50.9104	114.2310	100.2874	135.7209	1	1	1	13.5578	4.8274	7.2380	6.4341	2031841	0	22.7014	8.0259	1.5999	66.1800	400.3172	375.1339	94829	298.5515	585.0604	89.2530	-0.1027	79.9646	848.6359	841.7115	11480	728.6473	990.7734	79.6274	0.7172	46.2315	1003.6298	1000.0599	201835	931.5197	1087.7714	48.1652	0.2168	0.4385	0.5191	0.5420
sub-7023	post	anat-wholebrain	T1w	0.9890	1.4308	0.6513	8593.1572	4.1902	4.1639	4.2355	4.1712	0.2768	0.3644	0.3588	1.4634	0.4299	d890a4244e248b6ee409fcbab0adf192	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0069	16.6751	11.3607	13.9141	176	224	256	4.1125	10.6902	11.1033	18.5071	41.5713	92.5755	80.5612	107.5369	1	1	1	11.0473	6.0927	6.6287	4.1677	2957716	0	20.7454	7.1913	1.0170	76.6783	411.4206	386.6085	100529	300.9761	604.4195	94.0083	-0.1883	83.6135	863.7947	860.9408	11966	737.2792	999.3290	80.5323	0.3267	53.9911	1004.3082	1000.0804	202935	923.8730	1098.7087	54.0374	0.2132	0.4351	0.5108	0.5146
sub-7024	pre	anat-wholebrain	T1w	0.9123	1.5122	0.6756	9297.6650	4.3144	4.2507	4.3314	4.3612	0.2556	0.3743	0.3701	1.3475	0.4057	ee3d9271602e88596205a0e909d4e2f7	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0005	0.0240	16.6623	10.5778	12.9908	176	224	256	4.1158	9.9867	12.0607	22.0795	42.6738	94.2663	82.4727	110.4779	1	1	1	244.1564	5.9303	6.8896	3.9999	1978183	0	20.1948	8.1044	2.1395	73.9483	407.7711	386.2845	91773	295.9090	602.4380	93.8540	-0.4728	91.5979	857.8885	853.3011	21922	726.6922	1005.5819	85.4418	0.7703	42.2786	1004.6707	1000.0491	253630	938.7048	1086.2611	45.2930	0.2220	0.4587	0.5420	0.5125
sub-7024	post	anat-wholebrain	T1w	1.0594	1.2819	0.6555	7180.4253	4.2418	4.1841	4.2567	4.2845	0.2619	0.3733	0.3648	1.1950	0.3578	56fbc86c7a505db386c20631a13a55f5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0002	0.0185	16.2446	10.5469	13.1127	176	224	256	4.1161	8.9809	11.2985	20.7986	38.1091	82.4932	72.1262	95.7764	1	1	1	18.1638	6.8408	10.5863	4.6140	2503274	0	36.4886	13.9910	2.2255	75.6947	420.9286	397.9258	95974	306.2920	622.2976	96.6745	-0.4876	102.6020	869.9473	861.3741	21740	726.0198	1037.7378	95.9099	1.0551	44.3302	1005.1440	1000.0740	249975	935.5736	1091.0398	48.0837	0.2196	0.4552	0.5404	0.5233
sub-7025	pre	anat-wholebrain	T1w	0.7507	1.8509	0.6414	6646.9780	4.2552	4.1944	4.2722	4.2991	0.2329	0.3928	0.3743	1.1062	0.3147	d3c96e3825ef2d2b4a40fdc48d86be46	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0538	0.0067	20.6628	11.9533	15.0617	176	224	256	4.1139	11.3030	13.0751	23.8084	35.2672	77.6788	68.4311	92.3473	1	1	1	21.4588	7.0945	5.7354	4.7852	1870800	0	19.3438	7.9332	1.7342	73.3319	403.1112	381.9096	54458	291.8434	590.2362	92.8329	-0.4087	80.0554	845.6204	841.1870	17278	731.0030	972.8802	74.4193	0.7706	39.1862	1003.1664	1000.0331	221565	940.0375	1076.8475	42.0033	0.2432	0.4946	0.5830	0.5025
sub-7025	post	anat-wholebrain	T1w	1.0123	1.3820	0.6262	29682.5391	4.2833	4.2497	4.2537	4.3467	0.2294	0.4038	0.3668	1.0881	0.3553	b1292d77376cc57e400799882ebb6081	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0364	0.0196	20.7953	11.6911	15.1887	176	224	256	4.1187	9.6525	11.8568	21.7991	37.3007	83.6285	72.6804	97.1120	1	1	1	188.2908	6.7465	4.8224	4.5505	2319607	0	13.6856	5.4878	1.8871	69.1034	408.9963	384.1192	57636	303.3750	604.9227	93.2606	-0.3828	95.4602	867.0540	861.1991	22960	733.7246	1023.9556	89.2188	0.3079	45.1063	1003.3267	1000.0516	224366	934.3463	1083.0027	45.8757	0.2418	0.4952	0.5710	0.5688
sub-7026	pre	anat-wholebrain	T1w	0.9020	1.5757	0.5637	17913.4141	4.0359	4.0063	4.0991	4.0021	0.2887	0.3755	0.3357	1.0081	0.2646	017e7c4dc6332f6ab5501c3230c34d33	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0236	0.0468	18.6163	13.1650	17.5655	176	224	256	4.5520	12.7357	13.3087	22.6385	31.4912	73.0912	62.8247	83.8918	1	1	1	154.5114	7.8099	4.4863	5.2677	2686537	0	15.7168	6.7001	5.6929	55.9289	398.5995	375.4055	83444	308.8661	573.4371	82.4694	-0.4128	73.3142	871.0458	871.3169	16784	760.3967	983.6551	68.4131	0.3588	42.8184	1003.0709	1000.0711	173097	935.9991	1080.7456	44.1756	0.2191	0.4509	0.5310	0.5326
sub-7026	post	anat-wholebrain	T1w	0.8213	1.7184	0.5901	17199.0820	4.0065	3.9708	4.0612	3.9874	0.2905	0.3779	0.3315	1.2227	0.2975	2e0eb75c59d65a66c1853876b09477ce	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0159	0.0377	18.5100	13.1732	17.8998	176	224	256	4.8552	14.0124	14.8113	25.5663	32.2357	75.6326	64.8263	86.6108	1	1	1	12.2425	7.5645	4.6392	5.1022	1919436	0	15.2163	5.2514	3.2691	49.1274	392.8072	372.2068	83051	310.7568	556.0215	76.6614	-0.3907	66.6316	871.3290	873.2858	22964	765.8039	969.7342	62.3209	0.3582	37.4704	1001.5800	1000.0452	172664	939.9919	1068.4653	39.1156	0.2186	0.4502	0.5292	0.5159
sub-7027	pre	anat-wholebrain	T1w	0.9843	1.4219	0.5992	31218.5977	4.1330	4.1558	4.0667	4.1765	0.2375	0.3992	0.3634	1.4776	0.4426	556f0337013f2a02876bcdbc6367f917	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0106	0.0221	22.3972	13.0171	16.8969	176	224	256	4.1868	10.5047	11.8503	20.8593	39.6372	89.9514	77.8833	104.0614	1	1	1	31.7834	6.2961	3.9996	4.2466	2601608	0	12.7207	4.9842	2.4483	65.7646	405.5237	380.9265	52283	305.9587	596.4026	90.9810	-0.4304	87.1754	867.9094	864.4615	20230	737.8340	1007.8767	82.2905	0.6247	46.3007	1004.0600	1000.0632	189678	933.2674	1088.1884	47.9432	0.2305	0.4783	0.5447	0.6558
sub-7027	post	anat-wholebrain	T1w	1.0386	1.2526	0.6036	32187.3203	4.1750	4.2275	4.1223	4.1752	0.2475	0.3881	0.3643	0.9049	0.3024	cbc1b9428146f0ebea614c8099851c0c	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0163	0.0107	21.9106	13.2484	16.8930	176	224	256	4.0934	9.6704	10.9362	19.0448	38.8812	89.3962	77.0341	102.8248	1	1	1	3670.0187	6.3718	3.7326	4.2977	2416519	0	12.8815	5.5886	2.5174	67.0809	402.5963	378.1560	57721	301.1829	598.2429	92.3811	-0.0239	86.2393	876.0598	869.4614	14255	735.8882	1038.9985	89.9064	1.0232	49.4029	1007.1065	1000.0668	186023	934.2063	1101.6569	52.5112	0.2267	0.4674	0.5393	0.6249
sub-7028	pre	anat-wholebrain	T1w	0.6878	1.9956	0.6108	15324.8379	4.0463	4.0062	4.0096	4.1232	0.2006	0.4207	0.3787	0.9305	0.2911	01911154c6d58647460929be49885e21	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0468	0.0093	29.2577	14.4004	18.5454	176	224	256	3.8270	11.9821	12.3214	21.1552	29.0543	60.9195	54.4176	73.2790	1	1	1	12.3079	8.9406	6.8128	6.0303	1970189	0	24.2771	9.7432	1.1536	85.2361	423.7311	396.5000	26443	303.8977	637.3053	103.6027	-0.1820	73.0865	834.2267	831.3603	16235	727.1357	951.9177	69.3815	1.6296	42.9157	1004.3813	1000.0280	166200	934.8462	1086.4689	47.2710	0.2416	0.5035	0.5597	0.3860
sub-7028	post	anat-wholebrain	T1w	0.6781	2.0069	0.6274	14061.2129	4.0840	4.0424	4.0548	4.1547	0.2074	0.4136	0.3790	1.6250	0.4883	7a8b5da04a882ba3db91db66d8110610	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0136	28.4308	14.3893	18.1700	176	224	256	3.7403	12.1273	11.5769	18.8632	29.3169	60.7435	54.5551	73.6049	1	1	1	15.6348	8.9012	9.0516	6.0038	1992692	0	30.5717	11.8276	0.9766	90.9187	421.3881	398.3225	31996	288.3560	634.3497	106.4936	-0.1678	70.7091	828.2979	825.3098	14698	721.1690	942.6335	68.0514	1.3992	47.7857	1005.8274	1000.0551	164877	929.0331	1101.1651	53.0161	0.2338	0.4974	0.5554	0.4018
sub-7029	pre	anat-wholebrain	T1w	0.9928	1.4081	0.6171	4315.4727	4.2218	4.0298	4.3787	4.2569	0.2124	0.4076	0.3799	1.0795	0.3331	4376d5784f7b29865b31f8062ec318e7	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0097	28.2863	14.6740	18.2405	176	224	256	3.4065	11.3670	10.7208	17.3887	30.2226	68.6886	59.4855	79.5454	1	1	1	21.1601	8.2364	12.0679	5.5554	2274116	0	44.5995	17.8311	0.6104	90.5905	414.4470	379.9615	37897	282.9806	635.0189	111.5392	-0.3788	80.6756	863.5967	863.5587	17871	740.4687	988.4211	75.9683	0.5458	54.8417	1006.2573	1000.0521	154624	923.2314	1110.6405	57.5113	0.2528	0.4946	0.5471	0.4914
sub-7029	post	anat-wholebrain	T1w	0.8349	1.6391	0.6168	19560.4609	4.0821	3.9121	4.3077	4.0266	0.2135	0.4137	0.3727	1.3485	0.3681	addbf6b7a70e134aefd91d2851d026e0	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0521	0.0084	27.9624	14.6489	18.8107	176	224	256	3.5689	13.7253	12.4396	20.0248	33.8012	78.7055	67.7712	90.8068	1	1	1	53.1265	7.2149	6.7019	4.8664	1832258	0	24.8343	11.3346	1.3997	70.6581	407.2921	372.2458	36985	294.4396	625.8218	104.3027	-0.1162	63.2309	864.5164	866.7679	24214	756.0889	964.9983	63.1500	0.3893	48.0337	1004.0286	1000.0370	154623	928.9071	1092.9382	49.9399	0.2546	0.5033	0.5548	0.5282
sub-7030	pre	anat-wholebrain	T1w	0.8628	1.6118	0.5811	39226.6055	4.1773	4.0863	4.1454	4.3001	0.2490	0.3877	0.3633	1.1354	0.3136	8a5b58c1aba1d036e72737d8fa294617	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0134	0.0322	20.4946	12.5566	15.8499	176	224	256	4.1904	13.9069	13.2338	21.6039	46.1584	107.1625	91.9792	122.6167	1	1	1	25.7101	5.3433	3.8230	3.6322	2350176	0	10.9123	4.7474	2.2111	62.5463	401.4356	376.4701	67971	303.4641	594.2231	89.8394	-0.2172	64.4483	871.9007	874.0221	23648	765.2888	972.6263	62.8468	0.8999	44.2993	1002.5147	1000.0671	191853	931.0094	1080.3643	46.2908	0.2364	0.4764	0.5614	0.6808
sub-7030	post	anat-wholebrain	T1w	1.3002	1.0948	0.6015	23433.8340	4.2102	4.1032	4.1987	4.3288	0.2568	0.3780	0.3652	0.8971	0.2711	f89c19c2d97cca57eefdaf42d70c1895	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0260	0.0211	20.0216	12.6591	15.7029	176	224	256	4.1204	12.2509	11.7717	18.9439	35.3288	82.9398	70.1194	92.0896	1	1	1	30.9363	7.1146	4.9852	4.7987	1831928	0	14.5022	6.6949	4.8268	68.7607	408.1190	383.6588	70652	303.0378	605.2959	93.1105	-0.2927	76.6558	897.4666	900.6982	15976	772.4327	1014.2558	73.5187	0.1615	52.5355	1006.0777	1000.0618	188846	929.6445	1101.0099	52.7906	0.2346	0.4654	0.5586	0.4769
sub-7031	pre	anat-wholebrain	T1w	0.7576	1.7617	0.6349	30767.9551	4.2217	4.1401	4.2666	4.2585	0.2629	0.3676	0.3694	1.0542	0.3068	97b0ac1d2196a789b92f1efd507828ef	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0386	0.0425	16.9974	10.9200	12.9584	176	224	256	5.5886	11.0010	12.2501	20.1606	36.0272	82.8405	72.5176	98.6851	1	1	1	20.9098	6.6390	4.0754	4.4779	2320578	0	13.4497	4.8508	5.0103	41.5487	381.4053	365.0896	131530	311.6762	518.3922	65.3277	-0.1316	74.4493	850.1433	839.4823	14136	739.0170	991.1177	76.3069	0.6179	47.1893	1004.7316	1000.0474	212180	931.7228	1092.4513	49.6038	0.1922	0.4421	0.4961	0.5383
sub-7031	post	anat-wholebrain	T1w	0.8161	1.6723	0.6196	22142.3828	4.1951	4.1300	4.2224	4.2329	0.2664	0.3661	0.3675	1.2621	0.3547	dbfebb85372358ceb381bea757ea8270	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0109	0.0337	16.7885	10.9336	13.0533	176	224	256	5.5409	11.1028	12.5959	21.1440	31.3923	71.9772	62.7035	84.7409	1	1	1	18.8832	7.7314	3.7137	5.2148	2755455	0	10.6686	4.8853	4.2166	46.5659	387.2378	370.4695	127924	314.0066	523.6617	66.8606	-0.1275	76.2020	856.1602	849.4226	13555	741.4871	993.6959	76.5023	0.3127	46.7294	1003.5815	1000.0510	211209	932.4675	1085.8200	47.2970	0.1925	0.4395	0.4968	0.5625
sub-7032	pre	anat-wholebrain	T1w	0.6251	2.1684	0.6463	4395.7705	4.5609	4.6313	4.4971	4.5543	0.3248	0.3406	0.3346	1.5019	0.4635	90e0ce3d3d68520d1912757a75a30e39	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0168	17.3606	13.5689	16.7937	176	224	256	6.6770	12.6330	13.0016	19.6948	32.5024	72.1650	64.2186	87.9885	1	1	1	12.6665	7.4460	7.7436	5.0222	1851465	0	25.3148	9.2407	3.2677	43.2724	377.6178	369.4080	140412	306.4226	483.6169	55.3254	0.2447	63.0665	817.1081	820.1948	11470	703.6862	919.9278	64.9221	0.2085	49.3486	1000.9482	1000.0372	162094	918.7666	1086.0718	50.7765	0.1843	0.3885	0.4778	0.5025
sub-7032	post	anat-wholebrain	T1w	0.5541	2.4440	0.6192	5176.6001	4.5019	4.5439	4.4631	4.4987	0.3262	0.3331	0.3407	1.0184	0.2849	9f773085beb01159294bb607975ffa6a	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0191	17.4609	13.8401	16.6658	176	224	256	7.1753	13.0902	13.3999	19.9343	36.2282	77.8065	70.2293	96.6531	1	1	1	18.3444	6.7785	7.3504	4.5720	1758563	0	22.8114	8.2118	3.0358	42.2866	381.0637	374.8404	138086	310.5455	475.6543	52.2405	0.1933	59.5894	801.1189	805.0350	9657	692.7068	897.3873	61.4958	0.2333	48.4667	1002.1315	1000.0346	163830	923.0091	1088.2159	50.1664	0.1837	0.3837	0.4779	0.4684
sub-7033	pre	anat-wholebrain	T1w	0.8558	1.5661	0.6106	27038.2441	4.1749	4.0705	4.2612	4.1929	0.2236	0.4073	0.3691	1.1309	0.3878	87bc8074fea28e5f558112c493dedb6a	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0212	0.0339	20.8853	11.2948	14.3036	176	224	256	4.0060	13.0073	12.0022	18.9934	34.8315	79.9179	69.0184	92.3060	1	1	1	4255.9128	7.0978	5.2710	4.7874	2450355	0	14.5911	11.9073	2.3900	63.0725	405.0901	377.3694	60413	304.1314	609.8595	94.2010	0.0649	65.5777	864.5960	865.8422	24996	755.4232	974.1938	66.5645	1.3715	49.2779	1005.3083	1000.0574	203397	928.5587	1096.2101	52.6528	0.2360	0.4813	0.5424	0.4554
sub-7034	pre	anat-wholebrain	T1w	1.0009	1.3920	0.5955	5840.3530	3.9831	3.8699	4.0012	4.0782	0.2300	0.4110	0.3590	1.0351	0.3083	c64d253d5ee162b27e4ea8118df7480e	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0134	28.4326	15.7560	21.1046	176	224	256	3.7484	10.1513	11.2907	19.9724	34.3312	77.9364	67.5627	90.4205	1	1	1	292.6114	7.2458	8.7668	4.8872	2392137	0	29.1009	11.0504	1.8590	73.2323	406.9778	379.6997	33518	296.4284	626.3458	101.2941	-0.5001	91.6513	867.9583	861.9700	12528	738.9483	1014.2062	84.9086	0.7544	46.5402	1004.6270	1000.0427	138547	930.6518	1095.1938	50.0710	0.2460	0.4956	0.5486	0.5200
sub-7035	pre	anat-wholebrain	T1w	0.6067	2.2472	0.5897	25170.0977	4.3834	4.3574	4.4322	4.3606	0.3174	0.3314	0.3512	1.0423	0.2995	54bc4ecdea1561a37b4aab3ddfe95ec6	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0762	0.0066	18.7795	14.4961	16.7974	176	224	256	5.3308	12.0186	12.4686	20.0565	38.4794	86.2277	77.0198	106.3521	1	1	1	1432.3634	6.1603	4.6576	4.1551	1899147	0	16.6170	7.3752	2.4058	48.5209	373.6135	361.8251	134883	285.5010	508.9358	67.8748	0.0856	66.1247	811.7400	810.8073	8275	700.6806	925.2428	67.4588	0.1426	48.6743	1002.8516	1000.0387	147079	925.4787	1090.2185	49.8610	0.1976	0.4188	0.5051	0.5181
sub-7036	pre	anat-wholebrain	T1w	0.9723	1.4291	0.6161	26192.2070	4.2267	4.1691	4.2851	4.2258	0.2265	0.4014	0.3722	0.9660	0.3008	b776aaaadfc8ce22a9913bbcc7b4bd90	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0144	0.0169	25.4549	14.3057	18.3600	176	224	256	3.2794	11.2833	11.9113	21.1714	37.2955	83.3316	72.1219	95.7385	1	1	1	22.3139	6.8432	5.1438	4.6157	2354801	0	13.9070	6.4566	2.0229	92.2805	425.7602	389.5678	36069	294.0894	674.2724	118.7911	-0.4735	82.2085	869.2417	870.4343	16792	739.5762	992.1138	77.1414	0.9778	43.7912	1005.5710	1000.0293	186545	938.5792	1091.4320	47.2349	0.2367	0.4912	0.5630	0.5446
sub-8001	pre	anat-wholebrain	T1w	1.2128	1.1647	0.5610	19680.0313	4.0783	4.0468	4.1461	4.0419	0.2197	0.4011	0.3792	0.7984	0.2254	897567fd4026b9cf663d5bf4166853f3	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0037	0.0423	23.6612	13.2054	16.8905	176	224	256	2.9502	10.8241	12.2124	22.8629	33.3241	71.7697	61.8737	80.5274	1	1	1	20.4193	8.1360	4.1475	5.4876	2953457	0	11.0689	5.1445	24.4127	94.3152	450.9923	413.8449	35365	309.1922	685.6963	140.2762	-0.5092	90.4196	890.7878	891.2926	23759	758.5942	1026.9560	82.3415	0.7193	41.4787	1005.8267	1000.0519	198879	944.9660	1085.8540	43.7411	0.2401	0.5043	0.5779	0.5493
sub-8001	post	anat-wholebrain	T1w	0.7535	1.7705	0.5926	29147.9199	4.0646	4.0650	4.0545	4.0744	0.2184	0.4023	0.3793	0.8305	0.2125	adbb69d0e922a04d94da43b5f4a328b5	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0061	0.0158	24.0268	13.2824	16.9310	176	224	256	3.5571	12.1548	13.9479	26.1319	39.8333	86.4533	75.6985	100.8089	1	1	1	37.4111	6.4991	4.0324	4.3836	2178178	0	13.1002	5.1542	4.9309	82.8877	427.3596	395.1541	35908	301.9176	655.7040	111.0880	-0.2072	72.4657	860.4427	857.6348	23432	750.1312	983.6666	70.5578	0.8697	34.8341	1004.0790	1000.0452	200911	948.6049	1073.6416	38.2690	0.2385	0.5045	0.5772	0.6046
sub-8002	pre	anat-wholebrain	T1w	1.0617	1.3028	0.5876	21605.1660	4.1259	4.1183	4.1268	4.1324	0.2086	0.4036	0.3877	0.9802	0.3207	995c18046aedcbbfad4d1e3e3ec14930	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0380	0.0168	25.0923	13.1972	16.4524	176	224	256	3.7530	9.8256	11.1165	19.7709	31.6238	71.9655	62.1937	82.9918	1	1	1	20.6756	7.8945	4.9926	5.3247	2524483	0	15.9653	7.3200	1.6211	76.8453	408.0800	381.0701	31087	291.6246	620.8943	101.5357	-0.3807	93.6064	872.9594	867.1903	20064	737.1629	1026.6752	88.2559	0.5535	47.4540	1005.7999	1000.0590	202135	932.7404	1098.5978	50.5822	0.2398	0.4956	0.5581	0.5764
sub-8002	post	anat-wholebrain	T1w	0.7921	1.7186	0.6103	7565.6470	4.0290	3.9599	4.0303	4.0969	0.2087	0.4055	0.3858	1.3566	0.3538	172d8247db52b07b11dc66a61fa047e9	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0298	25.0519	13.2389	16.5987	176	224	256	3.7289	11.7994	12.8515	23.0262	38.4262	87.9299	76.4359	102.9517	1	1	1	8.1033	6.3639	7.9685	4.2924	2145605	0	25.7369	9.0899	1.5567	73.8959	402.6878	373.2679	32491	291.8853	616.8654	100.1002	-0.2595	75.7249	855.4740	854.1425	19978	741.5425	979.7097	72.3869	1.0490	39.8542	1003.0961	1000.0620	200732	937.6152	1079.5456	43.4313	0.2440	0.5007	0.5645	0.5617
sub-8003	pre	anat-wholebrain	T1w	0.7447	1.8410	0.6620	6817.1973	4.4507	4.4226	4.4604	4.4690	0.2180	0.3943	0.3877	1.1095	0.3801	3bccf2d7de8ee36931bc7cb543f6f0e3	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0149	0.0081	21.7450	11.8371	14.3064	176	224	256	4.0198	11.3504	12.9092	23.3574	34.7680	79.6982	69.7218	94.6991	1	1	1	22.4559	6.9184	6.2606	4.6664	1666430	0	18.9422	8.5544	2.0724	62.7559	394.2651	367.1598	58309	295.9792	589.0586	91.3369	-0.2529	78.1983	848.0743	841.6365	22004	736.1460	977.6890	74.1489	2.3656	39.7748	1003.9789	1000.0495	235693	941.7749	1077.9992	42.8150	0.2258	0.4695	0.5354	0.4822
